ticker,expiration_date,spread_type,short_strike,long_strike,short_premium,long_premium,net_credit,max_loss,risk_reward_ratio,decision_date
TSLL,2027-01-15,Bull Put Spread,3.7,4.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,36.7,37.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,37.7,38.7,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,40.0,41.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,41.0,42.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,42.0,43.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,43.0,44.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,48.0,49.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,50.0,51.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,51.0,52.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
TSLL,2027-01-15,Bull Put Spread,52.0,53.0,7.670000076293945,6.673500061035156,0.9965000152587891,0.0034999847412109375,284.7155313351499,2025-04-21
QQQ,2025-04-25,Bear Call Spread,330.0,345.0,444.1000061035156,429.19061279296875,14.909393310546875,0.090606689453125,164.5506904681711,2025-04-21
QQQ,2025-05-16,Bear Call Spread,285.0,300.0,444.1000061035156,429.19061279296875,14.909393310546875,0.090606689453125,164.5506904681711,2025-04-21
QQQ,2026-03-31,Bear Call Spread,325.0,340.0,444.1000061035156,429.19061279296875,14.909393310546875,0.090606689453125,164.5506904681711,2025-04-21
QQQ,2026-06-18,Bear Call Spread,184.78,199.78,444.1000061035156,429.19061279296875,14.909393310546875,0.090606689453125,164.5506904681711,2025-04-21
PLTR,2025-09-19,Bull Put Spread,15.0,18.0,93.77999877929688,90.80000305175781,2.9799957275390625,0.0200042724609375,148.9679633867277,2025-04-21
NFLX,2025-05-02,Bull Put Spread,1060.0,1075.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-05-16,Bear Call Spread,500.0,515.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-05-23,Bull Put Spread,550.0,565.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-05-23,Bull Put Spread,610.0,625.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-05-30,Bear Call Spread,800.0,815.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-08-15,Bear Call Spread,1005.0,1020.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-08-15,Bull Put Spread,1005.0,1020.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
NFLX,2025-12-19,Bull Put Spread,160.0,175.0,987.9099731445312,973.030029296875,14.87994384765625,0.12005615234375,123.9415353329944,2025-04-21
COIN,2025-04-25,Bear Call Spread,150.0,152.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,152.5,155.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,155.0,157.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,157.5,160.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,160.0,162.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,162.5,165.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,165.0,167.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,167.5,170.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,170.0,172.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,172.5,175.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,175.0,177.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,177.5,180.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,180.0,182.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,182.5,185.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,185.0,187.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,187.5,190.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,190.0,192.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,192.5,195.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,195.0,197.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,197.5,200.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,200.0,202.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,202.5,205.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,205.0,207.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,207.5,210.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,210.0,212.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,212.5,215.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,215.0,217.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,217.5,220.0,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
COIN,2025-04-25,Bear Call Spread,220.0,222.5,175.02999877929688,172.55459594726562,2.47540283203125,0.02459716796875,100.6377171215881,2025-04-21
