short_leg_id,long_leg_id,ticker,expiration_date,spread_type,short_strike,long_strike,short_premium,long_premium,net_credit,max_loss,risk_reward_ratio,decision_date
361084,81371,GDX,2025-06-20,Bull Put Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361085,81372,GDX,2025-06-20,Bull Put Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361086,81373,GDX,2025-06-20,Bull Put Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361087,81374,GDX,2025-06-20,Bull Put Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361088,81375,GDX,2025-06-20,Bull Put Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361089,81376,GDX,2025-06-20,Bull Put Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361090,81377,GDX,2025-06-20,Bull Put Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361091,81378,GDX,2025-06-20,Bull Put Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361092,81379,GDX,2025-06-20,Bull Put Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361093,81380,GDX,2025-06-20,Bull Put Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361094,81381,GDX,2025-06-20,Bull Put Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361095,81382,GDX,2025-06-20,Bull Put Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361096,81383,GDX,2025-06-20,Bull Put Spread,55.0,56.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361097,81384,GDX,2025-06-20,Bull Put Spread,56.0,57.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361098,81385,GDX,2025-06-20,Bull Put Spread,57.0,58.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361105,81391,GDX,2025-07-18,Bear Call Spread,33.0,34.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361107,81393,GDX,2025-07-18,Bear Call Spread,35.0,36.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361108,81394,GDX,2025-07-18,Bear Call Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361109,81395,GDX,2025-07-18,Bear Call Spread,37.0,38.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361110,81396,GDX,2025-07-18,Bear Call Spread,38.0,39.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361111,81397,GDX,2025-07-18,Bear Call Spread,39.0,40.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361112,81398,GDX,2025-07-18,Bear Call Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361113,81399,GDX,2025-07-18,Bear Call Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361114,81400,GDX,2025-07-18,Bear Call Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361115,81401,GDX,2025-07-18,Bear Call Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361116,81402,GDX,2025-07-18,Bear Call Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361117,81403,GDX,2025-07-18,Bear Call Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361118,81404,GDX,2025-07-18,Bear Call Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361119,81405,GDX,2025-07-18,Bear Call Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361120,81406,GDX,2025-07-18,Bear Call Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361121,81407,GDX,2025-07-18,Bear Call Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361122,81408,GDX,2025-07-18,Bear Call Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361123,81409,GDX,2025-07-18,Bear Call Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361124,81410,GDX,2025-07-18,Bear Call Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361125,81411,GDX,2025-07-18,Bear Call Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361126,81412,GDX,2025-07-18,Bear Call Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361127,81413,GDX,2025-07-18,Bear Call Spread,55.0,56.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361128,81414,GDX,2025-07-18,Bear Call Spread,56.0,57.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361129,81415,GDX,2025-07-18,Bear Call Spread,57.0,58.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361130,81416,GDX,2025-07-18,Bear Call Spread,58.0,59.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361131,81417,GDX,2025-07-18,Bear Call Spread,59.0,60.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361138,81424,GDX,2025-07-18,Bull Put Spread,33.0,34.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361141,81427,GDX,2025-07-18,Bull Put Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361142,81428,GDX,2025-07-18,Bull Put Spread,37.0,38.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361143,81429,GDX,2025-07-18,Bull Put Spread,38.0,39.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361144,81430,GDX,2025-07-18,Bull Put Spread,39.0,40.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361145,81431,GDX,2025-07-18,Bull Put Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361146,81432,GDX,2025-07-18,Bull Put Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361147,81433,GDX,2025-07-18,Bull Put Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361148,81434,GDX,2025-07-18,Bull Put Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361149,81435,GDX,2025-07-18,Bull Put Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361150,81436,GDX,2025-07-18,Bull Put Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361151,81437,GDX,2025-07-18,Bull Put Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361152,81438,GDX,2025-07-18,Bull Put Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361153,81439,GDX,2025-07-18,Bull Put Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361154,81440,GDX,2025-07-18,Bull Put Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361155,81441,GDX,2025-07-18,Bull Put Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361156,81442,GDX,2025-07-18,Bull Put Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361157,81443,GDX,2025-07-18,Bull Put Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361158,81444,GDX,2025-07-18,Bull Put Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361160,81446,GDX,2025-07-18,Bull Put Spread,55.0,56.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361162,81448,GDX,2025-07-18,Bull Put Spread,57.0,58.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361166,81451,GDX,2025-08-15,Bear Call Spread,32.0,33.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361169,81453,GDX,2025-08-15,Bear Call Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361171,81455,GDX,2025-08-15,Bear Call Spread,38.0,39.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361173,81457,GDX,2025-08-15,Bear Call Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361174,81458,GDX,2025-08-15,Bear Call Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361175,81459,GDX,2025-08-15,Bear Call Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361176,81460,GDX,2025-08-15,Bear Call Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361177,81461,GDX,2025-08-15,Bear Call Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361178,81462,GDX,2025-08-15,Bear Call Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361179,81463,GDX,2025-08-15,Bear Call Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361180,81464,GDX,2025-08-15,Bear Call Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361181,81465,GDX,2025-08-15,Bear Call Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361182,81466,GDX,2025-08-15,Bear Call Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361183,81467,GDX,2025-08-15,Bear Call Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361184,81468,GDX,2025-08-15,Bear Call Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361185,81469,GDX,2025-08-15,Bear Call Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361186,81470,GDX,2025-08-15,Bear Call Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361187,81471,GDX,2025-08-15,Bear Call Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361196,81479,GDX,2025-08-15,Bull Put Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361200,81483,GDX,2025-08-15,Bull Put Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361201,81484,GDX,2025-08-15,Bull Put Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361202,81485,GDX,2025-08-15,Bull Put Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361203,81486,GDX,2025-08-15,Bull Put Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361204,81487,GDX,2025-08-15,Bull Put Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361205,81488,GDX,2025-08-15,Bull Put Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361206,81489,GDX,2025-08-15,Bull Put Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361207,81490,GDX,2025-08-15,Bull Put Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361208,81491,GDX,2025-08-15,Bull Put Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361209,81492,GDX,2025-08-15,Bull Put Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361210,81493,GDX,2025-08-15,Bull Put Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361211,81494,GDX,2025-08-15,Bull Put Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361212,81495,GDX,2025-08-15,Bull Put Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361213,81496,GDX,2025-08-15,Bull Put Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361214,81497,GDX,2025-08-15,Bull Put Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361218,81501,GDX,2025-09-19,Bear Call Spread,25.0,26.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361221,81504,GDX,2025-09-19,Bear Call Spread,28.0,29.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361222,81505,GDX,2025-09-19,Bear Call Spread,29.0,30.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361223,81506,GDX,2025-09-19,Bear Call Spread,30.0,31.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361224,81507,GDX,2025-09-19,Bear Call Spread,31.0,32.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361225,81508,GDX,2025-09-19,Bear Call Spread,32.0,33.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361226,81509,GDX,2025-09-19,Bear Call Spread,33.0,34.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361227,81510,GDX,2025-09-19,Bear Call Spread,34.0,35.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361228,81511,GDX,2025-09-19,Bear Call Spread,35.0,36.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361229,81512,GDX,2025-09-19,Bear Call Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361230,81513,GDX,2025-09-19,Bear Call Spread,37.0,38.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361231,81514,GDX,2025-09-19,Bear Call Spread,38.0,39.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361232,81515,GDX,2025-09-19,Bear Call Spread,39.0,40.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361233,81516,GDX,2025-09-19,Bear Call Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361234,81517,GDX,2025-09-19,Bear Call Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361235,81518,GDX,2025-09-19,Bear Call Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361236,81519,GDX,2025-09-19,Bear Call Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361237,81520,GDX,2025-09-19,Bear Call Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361238,81521,GDX,2025-09-19,Bear Call Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361239,81522,GDX,2025-09-19,Bear Call Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361240,81523,GDX,2025-09-19,Bear Call Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361241,81524,GDX,2025-09-19,Bear Call Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361242,81525,GDX,2025-09-19,Bear Call Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361243,81526,GDX,2025-09-19,Bear Call Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361244,81527,GDX,2025-09-19,Bear Call Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361245,81528,GDX,2025-09-19,Bear Call Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361246,81529,GDX,2025-09-19,Bear Call Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361247,81530,GDX,2025-09-19,Bear Call Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361248,81531,GDX,2025-09-19,Bear Call Spread,55.0,56.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361249,81532,GDX,2025-09-19,Bear Call Spread,56.0,57.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361250,81533,GDX,2025-09-19,Bear Call Spread,57.0,58.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361251,81534,GDX,2025-09-19,Bear Call Spread,58.0,59.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361252,81535,GDX,2025-09-19,Bear Call Spread,59.0,60.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361265,81547,GDX,2025-09-19,Bull Put Spread,29.0,30.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361269,81551,GDX,2025-09-19,Bull Put Spread,33.0,34.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361270,81552,GDX,2025-09-19,Bull Put Spread,34.0,35.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361271,81553,GDX,2025-09-19,Bull Put Spread,35.0,36.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361272,81554,GDX,2025-09-19,Bull Put Spread,36.0,37.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361273,81555,GDX,2025-09-19,Bull Put Spread,37.0,38.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361274,81556,GDX,2025-09-19,Bull Put Spread,38.0,39.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361275,81557,GDX,2025-09-19,Bull Put Spread,39.0,40.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361276,81558,GDX,2025-09-19,Bull Put Spread,40.0,41.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361277,81559,GDX,2025-09-19,Bull Put Spread,41.0,42.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361278,81560,GDX,2025-09-19,Bull Put Spread,42.0,43.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361279,81561,GDX,2025-09-19,Bull Put Spread,43.0,44.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361280,81562,GDX,2025-09-19,Bull Put Spread,44.0,45.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361281,81563,GDX,2025-09-19,Bull Put Spread,45.0,46.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361282,81564,GDX,2025-09-19,Bull Put Spread,46.0,47.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361283,81565,GDX,2025-09-19,Bull Put Spread,47.0,48.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361284,81566,GDX,2025-09-19,Bull Put Spread,48.0,49.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361285,81567,GDX,2025-09-19,Bull Put Spread,49.0,50.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361286,81568,GDX,2025-09-19,Bull Put Spread,50.0,51.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361287,81569,GDX,2025-09-19,Bull Put Spread,51.0,52.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361288,81570,GDX,2025-09-19,Bull Put Spread,52.0,53.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361289,81571,GDX,2025-09-19,Bull Put Spread,53.0,54.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361290,81572,GDX,2025-09-19,Bull Put Spread,54.0,55.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361291,81573,GDX,2025-09-19,Bull Put Spread,55.0,56.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361292,81574,GDX,2025-09-19,Bull Put Spread,56.0,57.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361299,81581,GDX,2025-12-19,Bear Call Spread,20.0,21.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361300,81582,GDX,2025-12-19,Bear Call Spread,21.0,22.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361301,81583,GDX,2025-12-19,Bear Call Spread,22.0,23.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361302,81584,GDX,2025-12-19,Bear Call Spread,23.0,24.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361303,81585,GDX,2025-12-19,Bear Call Spread,24.0,25.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361304,81586,GDX,2025-12-19,Bear Call Spread,25.0,26.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361305,81587,GDX,2025-12-19,Bear Call Spread,26.0,27.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361306,81588,GDX,2025-12-19,Bear Call Spread,27.0,28.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361307,81589,GDX,2025-12-19,Bear Call Spread,28.0,29.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361308,81590,GDX,2025-12-19,Bear Call Spread,29.0,30.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361309,81591,GDX,2025-12-19,Bear Call Spread,30.0,31.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361310,81592,GDX,2025-12-19,Bear Call Spread,31.0,32.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
361311,81593,GDX,2025-12-19,Bear Call Spread,32.0,33.0,51.65999984741211,50.91999816894531,0.7400016784667969,0.2599983215332031,2.846178675704623,2025-04-21
